user_id,movie_id,interaction_type,rating,implicit_score,source,watched_date,created_at
user_02024c5f6058,movie_f0de40f18a9a,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_78f4ddce6e3e,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_5f576f18fba5,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_ef5e696ae77f,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_20df769f6663,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_631846150059,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_b99571974530,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_c5cbcc8d458e,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_b5ed9c1fb50f,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_4ad91f39a5a0,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_0585f7ef90bf,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_0283ee59a98b,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_7f567902dd69,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_600afaf95f85,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_6f306ec3b4fd,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_3ee0ffb1efb0,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_e22fd77c2aab,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_7fdac2d5d755,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_b82b02bbe797,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_414fdc6a1f3f,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_1ef532512934,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_ed4626a25068,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_d61c7a4e8a27,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_81c156403dd2,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_d7a47fbec631,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_eca92ae852f8,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_f7193721f53b,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_29d7c8110199,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_b823d997146f,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_9d32bd34b0d5,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_5bd3aa3a6f80,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_d43c0cf15d70,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_bc30b21a3a05,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_02abd77512ca,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_33c4d3b21f1d,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_1c7d080e0039,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_52e0f7adf60b,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_a4c7f895ebe6,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_1f7ee0e2294b,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_6528dbc76ec3,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_4c1367a10e37,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_1722056d1e93,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_07786377e0d7,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_9a16601b89de,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_b1045798c13f,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_7c9988bb5e2f,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_25a55d3e8281,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_daae82201905,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_2ce6853bbf1e,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_c606730c2a10,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_d34a19ddf815,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_2bcf90ae895a,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_40341d7cfc53,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_02024c5f6058,movie_274459c26308,watched,,2.5,films_page,,2026-05-25T11:31:02+00:00
user_af383c7d5011,movie_8501230a945c,watched,,2.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_013fc9446ecf,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_ee3c31396b08,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_81f7ba5c4398,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_c844a814c20f,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_33f5bbb1e000,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_dc8c05f5e47e,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_ef5e696ae77f,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_b5ed9c1fb50f,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_7f567902dd69,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_e22fd77c2aab,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_d61c7a4e8a27,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_17a6a7e0df6b,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_6528dbc76ec3,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_07786377e0d7,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_cedf3febb0bc,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_34fa33b670e6,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_5b93664b03e3,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_458701a6a62a,rating,2.0,2.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_ebe576a5f7ff,rating,2.0,2.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_c4e410a30a47,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_3159cc37d835,rating,2.0,2.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_c85dda6ce167,rating,1.0,1.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_5444cb6d1937,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_3a62d507277f,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_32c7fe1db1af,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_6fbd3c8ceb7e,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_6a5567afcdef,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_f4c6be2e04d3,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_e07b59ba066a,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_d22ad5315c74,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_ada912dea4a8,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_dfa06e2a803c,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_c25046f431c2,rating,2.0,2.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_9568eca66f71,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_483c8fca1e2d,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_887b7800e51e,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_9038b879d137,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_caba8a39e813,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_8d77f5de807b,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_6ec0a2c70213,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_f2bc0b1b6046,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_b2667582e263,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_5ff34f46312d,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_92f9e6661bb2,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_1fcc6ccca7eb,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_3f1c326e1684,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_fc1138c65849,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_a4aebaad5397,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_486e35b09590,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_8a8760f9e0fd,rating,2.0,2.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_748c36bbfc55,rating,1.0,1.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_21578f5ce951,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_dfbef72f639e,rating,2.5,2.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_63122f78cb30,rating,1.0,1.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_a9b8370a65b9,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_2c74b7ad667c,rating,3.5,3.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_02d73c1e3193,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_9833c8236f55,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_741e12592b85,rating,4.5,4.5,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_8002c024c5db,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_adb94abde648,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_972b9becb047,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_19043f58ee06,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_338708068a5f,rating,3.0,3.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_62535f8bab61,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_c1c725bcdaf2,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_7a4c5d318e71,rating,5.0,5.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_0d90a9a08240,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_6f0748a5a555,rating,4.0,4.0,films_page,,2026-05-25T11:31:59+00:00
user_af383c7d5011,movie_9b9bb77ebce0,rating,4.5,4.5,films_page,,2026-05-25T11:31:59+00:00
user_3b7fbb520f14,movie_fe6ea9841532,favorite,5.0,5.0,profile_favorites,,2026-05-25T11:32:39+00:00
user_3b7fbb520f14,movie_8cf5bd664b09,favorite,5.0,5.0,profile_favorites,,2026-05-25T11:32:39+00:00
user_3b7fbb520f14,movie_ef4f17e91059,favorite,5.0,5.0,profile_favorites,,2026-05-25T11:32:39+00:00
user_3b7fbb520f14,movie_be2a9c8e4669,watched,,2.5,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_013fc9446ecf,rating,2.0,2.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_23a2cb71790b,rating,2.0,2.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_3ff0917b59a7,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_8160b89acd73,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_dc8c05f5e47e,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_78f4ddce6e3e,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_ef5e696ae77f,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_7f567902dd69,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_84fe225f4d0e,rating,4.5,4.5,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_3ee0ffb1efb0,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_dab003b338f0,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_e22fd77c2aab,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_0ca4f3dd3a15,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_d61c7a4e8a27,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_17a6a7e0df6b,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_6647eb07d799,rating,3.0,3.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_a4c7f895ebe6,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_6528dbc76ec3,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_c606730c2a10,rating,2.0,2.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_40341d7cfc53,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_a2b8f880182b,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_cedf3febb0bc,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_266cb3eb0237,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_8a278063b1e3,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_34fa33b670e6,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_458701a6a62a,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_6555b6ad0c5e,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_cf8ba0f4c9cc,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_a8bb32f12539,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_af1c1f3baeb5,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_e2b70c6b530f,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_b821def2e9a0,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_8d3e2f125c32,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_3530afebc5c0,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_89db0f185eb3,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_c85dda6ce167,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_5444cb6d1937,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_3a62d507277f,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_79d949e369b7,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_725d0340b50a,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_7aa2c9407ebc,rating,3.0,3.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_5f7ff585f0b7,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_1306dbf87b14,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_ba38f65056aa,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_72cf78369a04,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_775b98e38be3,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_694d591f6cf7,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_ba14f8120849,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_69187cabc963,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_1a777ac9c628,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_0ce8c0f5ac3b,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_a98648a048f7,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_95e54ba648e7,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_2ed47b717a5a,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_10a6984e6665,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_6a5567afcdef,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_f4c6be2e04d3,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_5388689a91fa,rating,1.0,1.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_e07b59ba066a,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_986e28cf3b51,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_9be0a6adb0f6,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_12638ea31b41,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_dba6805cdcd6,rating,3.0,3.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_fdb7b5b87118,rating,3.0,3.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_e1e6e62fd5f6,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_37b816bec1b6,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_cce935e73597,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_ada912dea4a8,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_74a92960d9ea,rating,4.0,4.0,films_page,,2026-05-25T11:32:48+00:00
user_3b7fbb520f14,movie_15a4612ca995,rating,5.0,5.0,films_page,,2026-05-25T11:32:48+00:00
user_ccc8c6f65e11,movie_324c02a45662,favorite,5.0,5.0,profile_favorites,,2026-05-25T11:33:29+00:00
user_ccc8c6f65e11,movie_7c50a11e209c,favorite,5.0,5.0,profile_favorites,,2026-05-25T11:33:29+00:00
user_ccc8c6f65e11,movie_4e996993f84c,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_f203c61c6a2d,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_5d698159a979,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_0c88cae5a200,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_fb0bfc3f1706,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_6d51396e9eb2,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_450a4b798899,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_0b7e416e4ccb,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_7220d24ebc6e,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_8160b89acd73,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_8fbe56e42ae3,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_81f7ba5c4398,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_36328d564e45,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_d13424ca22dc,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_c844a814c20f,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_dc8c05f5e47e,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_ef5e696ae77f,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_b99571974530,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_c5cbcc8d458e,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_b5ed9c1fb50f,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_7f567902dd69,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_dab003b338f0,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_96667e61edd3,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_414fdc6a1f3f,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_b5c82eea64a5,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_e4e8f07e8f5e,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_d61c7a4e8a27,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_17a6a7e0df6b,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_6647eb07d799,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_07786377e0d7,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_c08d090db3f2,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_40341d7cfc53,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
user_ccc8c6f65e11,movie_cedf3febb0bc,watched,,2.5,films_page,,2026-05-25T11:33:36+00:00
