movieId,title,primary_genre,x,y
3384,"Taking of Pelham One Two Three, The (1974)",Crime,39.535763,-11.57052
38388,Goal! The Dream Begins (Goal!) (2005),Drama,17.20448,14.0443535
128900,The Natural Love (1996),Documentary,12.241848,34.903362
102684,Only God Forgives (2013),Drama,12.577685,21.439617
6971,Europa (Zentropa) (1991),Crime,-5.852153,33.331726
84240,Even the Rain (También la lluvia) (2010),Drama,7.5037107,1.3051399
154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,12.1636505,42.502647
434,Cliffhanger (1993),Action,-23.332129,22.913717
40412,Dead Man's Shoes (2004),Drama,2.2396712,12.167439
34332,Sky High (2005),Adventure,-48.461334,4.8524766
3306,"Circus, The (1928)",Comedy,49.701042,-32.457794
8623,Roxanne (1987),Comedy,31.409595,-28.533463
509,"Piano, The (1993)",Drama,-34.31592,-10.93939
168090,Kizumonogatari II: Passionate Blood (2016),Animation,-32.627266,26.530468
8011,"Weather Underground, The (2002)",Documentary,16.794285,43.043953
108981,Nymphomaniac: Volume II (2013),Drama,15.091297,11.471788
364,"Lion King, The (1994)",Animation,-45.67744,-22.213907
110127,Noah (2014),Drama,26.938667,43.62975
151769,Three from Prostokvashino (1978),Animation,-42.64232,-30.576456
52241,"Lookout, The (2007)",Crime,4.917501,-43.731556
42,Dead Presidents (1995),Crime,37.561703,-12.48272
609,Homeward Bound II: Lost in San Francisco (1996),Adventure,26.963514,-44.39571
596,Pinocchio (1940),Animation,-43.72016,-17.014124
4103,Empire of the Sun (1987),Drama,-10.801316,39.069077
27879,DiG! (2004),Documentary,15.490442,37.92171
112897,The Expendables 3 (2014),Action,-22.526417,23.139421
44709,Akeelah and the Bee (2006),Drama,15.819101,-20.760145
757,Ashes of Time (Dung che sai duk) (1994),Drama,-69.27854,7.405168
32302,"League of Ordinary Gentlemen, A (2004)",Documentary,16.22355,38.08927
5451,Pumpkin (2002),Comedy,15.220025,-9.624601
2554,Children of the Damned (1963),Drama,-18.313395,-14.765153
4642,Hedwig and the Angry Inch (2000),Comedy,48.45563,-1.151516
94405,Safe (2012),Action,38.950905,-10.661771
2143,Legend (1985),Adventure,-40.25689,-4.875421
899,Singin' in the Rain (1952),Comedy,35.56243,-35.37165
91535,"Bourne Legacy, The (2012)",Action,-14.630636,17.433088
371,"Paper, The (1994)",Comedy,37.680027,-17.224417
4027,"O Brother, Where Art Thou? (2000)",Adventure,-2.579859,58.954323
3980,Men of Honor (2000),Drama,-8.858636,11.639928
2615,My Science Project (1985),Comedy,42.704807,21.303253
2950,"Blue Lagoon, The (1980)",Adventure,-23.580929,-17.607948
96811,End of Watch (2012),Crime,-9.79208,-22.886232
56775,National Treasure: Book of Secrets (2007),Action,-48.173008,-2.9125445
6436,This Boy's Life (1993),Drama,23.442314,1.3904866
80590,Wall Street: Money Never Sleeps (2010),Drama,-10.2280855,22.616089
3265,Hard-Boiled (Lat sau san taam) (1992),Action,-70.89057,6.18899
4343,Evolution (2001),Comedy,-33.56213,4.484884
1214,Alien (1979),Horror,-38.103653,10.159915
324,"Sum of Us, The (1994)",Comedy,22.546904,6.4436655
2103,Tall Tale (1995),Adventure,-34.76952,-22.628532
101577,"Host, The (2013)",Action,-32.965057,13.322581
26974,Gummo (1997),Drama,28.656944,-14.886579
5833,Dog Soldiers (2002),Horror,-26.604002,6.3896346
112138,22 Jump Street (2014),Crime,-10.460004,-18.928543
4148,Hannibal (2001),Crime,-10.698691,3.9162486
147657,Masked Avengers (1981),Action,-66.36403,3.3043911
3083,All About My Mother (Todo sobre mi madre) (1999),Comedy,9.881759,1.0179766
898,"Philadelphia Story, The (1940)",Comedy,22.956335,-11.707952
100507,21 and Over (2013),Comedy,14.026698,24.072529
3235,Where the Buffalo Roam (1980),Comedy,31.97153,-3.7007813
156605,Paterson,Drama,22.501211,-10.423897
53574,"TV Set, The (2006)",Comedy,6.390663,27.428308
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,-38.16548,32.91037
6588,And Now... Ladies and Gentlemen... (2002),Drama,15.151945,-10.648005
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action,-54.965206,3.573341
1645,The Devil's Advocate (1997),Horror,44.5698,-12.018887
7419,After Hours (1985),Comedy,44.537262,-23.440773
32584,"Ballad of Jack and Rose, The (2005)",Drama,15.985755,15.303555
172589,Winter in Prostokvashino (1984),Animation,-43.28131,-30.855354
163056,Shin Godzilla (2016),Action,-38.85828,18.648691
131098,Saving Santa (2013),Animation,-40.79973,-17.444944
6629,House of Wax (1953),Horror,-24.597126,-9.273015
357,Four Weddings and a Funeral (1994),Comedy,9.056276,-24.852106
59315,Iron Man (2008),Action,-48.399227,10.4218
119145,Kingsman: The Secret Service (2015),Crime,-45.25338,3.7000437
48698,Deliver Us from Evil (2006),Crime,12.002629,40.20387
425,Blue Sky (1994),Drama,11.67867,-29.409561
102194,Mud (2012),Drama,32.2509,15.729946
7366,Jersey Girl (2004),Comedy,1.491397,14.805722
58299,Horton Hears a Who! (2008),Animation,-49.684113,-10.914211
3978,"Legend of Bagger Vance, The (2000)",Drama,-7.742023,13.498588
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama,-6.0868287,36.22792
67508,"Baader Meinhof Komplex, Der (2008)",Action,-1.5028194,-9.542208
5949,Intact (Intacto) (2001),Action,-22.053051,17.09364
707,Mulholland Falls (1996),Drama,-8.419617,-22.11058
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Drama,-1.9812803,5.8764143
159441,The Do-Over (2016),Action,-27.034666,-18.764795
44191,V for Vendetta (2006),Action,-25.932142,12.928454
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Adventure,-38.194088,26.618578
5414,Bad Company (2002),Action,-17.026117,23.619024
1729,Jackie Brown (1997),Crime,-5.5422025,-8.213557
6448,"Flight of the Phoenix, The (1965)",Adventure,-41.79005,1.1670121
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,-34.87213,24.242647
6,Heat (1995),Crime,6.473149,-42.3595
1183,"English Patient, The (1996)",Drama,-7.5804524,35.139584
66203,He's Just Not That Into You (2009),Comedy,15.080415,-18.888443
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure,-45.077744,-29.326656
49280,Bobby (2006),Drama,-5.35283,-22.572178
1120,"People vs. Larry Flynt, The (1996)",Drama,38.297237,-0.61799157
40819,Walk the Line (2005),Drama,52.58856,1.800592
4211,Reversal of Fortune (1990),Drama,28.54929,5.4723945
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Drama,17.86884,-42.13787
8968,After the Sunset (2004),Action,-11.202685,1.311569
3430,Death Wish (1974),Crime,40.082466,-11.00671
248,Houseguest (1994),Comedy,0.51328576,-54.06316
1204,Lawrence of Arabia (1962),Adventure,-7.275335,39.51902
3983,You Can Count on Me (2000),Drama,26.993607,-2.4556186
167746,The Lego Batman Movie (2017),Animation,-49.984386,14.679483
170399,CHiPS (2017),Action,-11.596508,-23.215267
27788,"Jacket, The (2005)",Drama,13.3888235,15.331732
93721,Jiro Dreams of Sushi (2011),Documentary,18.720987,35.411892
5080,Slackers (2002),Comedy,13.246747,-8.940498
7323,"Good bye, Lenin! (2003)",Comedy,11.744123,-21.881584
102,Mr. Wrong (1996),Comedy,38.07749,-1.7057816
86628,Kill the Irishman (2011),Action,-1.1764355,8.9621315
1213,Goodfellas (1990),Drama,36.828182,-8.757059
48001,"Bow, The (Hwal) (2005)",Drama,-56.30086,4.574614
5657,Flashback (1990),Action,-8.516241,1.169091
1392,Citizen Ruth (1996),Drama,38.507217,-0.47732964
1050,Looking for Richard (1996),Documentary,38.79011,1.2851641
909,"Apartment, The (1960)",Comedy,39.23352,-17.905611
4857,Fiddler on the Roof (1971),Drama,34.8248,-27.704985
4900,Out Cold (2001),Comedy,30.26472,-8.8018875
121338,Carry on Cabby (1963),Comedy,2.4294481,-26.394321
102338,Shaolin Temple (Shao Lin si) (1976),Action,-65.67682,4.2089896
90353,Beautiful Boy (2010),Drama,-17.36203,5.3904037
805,"Time to Kill, A (1996)",Crime,24.955952,10.557506
1303,"Man Who Would Be King, The (1975)",Adventure,-6.560149,23.872444
103810,Red 2 (2013),Action,-17.254839,22.533575
107141,Saving Mr. Banks (2013),Comedy,18.383093,20.688154
65685,Inkheart (2008),Adventure,-42.06935,-11.00228
4446,Final Fantasy: The Spirits Within (2001),Action,-39.251755,21.814312
5951,Morvern Callar (2002),Drama,13.069991,-12.235474
2759,Dick (1999),Comedy,-18.984726,32.245686
2273,Rush Hour (1998),Action,-10.942005,0.881917
2644,Dracula (1931),Horror,-29.581636,-6.6662025
44193,She's the Man (2006),Comedy,43.413406,15.22344
58,"Postman, The (Postino, Il) (1994)",Comedy,7.900515,-28.9656
2122,Children of the Corn (1984),Horror,-23.933065,-1.7023846
168218,Kizumonogatari III: Cold Blood (2017),Animation,-33.26814,26.62525
3000,Princess Mononoke (Mononoke-hime) (1997),Adventure,-39.246063,27.058084
2553,Village of the Damned (1960),Horror,-18.34371,-14.989628
48877,Saw III (2006),Horror,-16.81839,1.1946956
344,Ace Ventura: Pet Detective (1994),Comedy,5.8170924,-30.155033
86781,Incendies (2010),Drama,-4.153384,45.192017
1066,Shall We Dance (1937),Comedy,40.812202,-26.631788
3986,"6th Day, The (2000)",Action,-27.03864,10.979543
3745,Titan A.E. (2000),Animation,-38.37486,3.81454
94661,Rocket Singh: Salesman of the Year (2009),Drama,0.15805875,24.129251
4577,Casualties of War (1989),Drama,-9.508312,41.38707
3273,Scream 3 (2000),Horror,-18.433012,-5.832821
6963,Devil's Playground (2002),Documentary,16.076714,43.319115
92309,"Innkeepers, The (2011)",Horror,-20.253857,-1.7002378
1394,Raising Arizona (1987),Comedy,-2.938078,59.416473
2391,"Simple Plan, A (1998)",Crime,-5.7374773,-7.453371
1569,My Best Friend's Wedding (1997),Comedy,22.732841,-3.9646237
116,Anne Frank Remembered (1995),Documentary,13.931082,36.888336
93272,Dr. Seuss' The Lorax (2012),Animation,-44.760338,-15.579633
155509,Mr. Right (2016),Comedy,-27.935158,-19.172174
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,-2.4539788,-36.364388
3498,Midnight Express (1978),Drama,-0.009202334,-11.677877
1797,Everest (1998),Documentary,9.812956,34.711918
4476,Big Business (1988),Comedy,-0.5226132,-31.887106
8836,Wicker Park (2004),Drama,-1.9676996,-16.835403
2303,Nashville (1975),Drama,51.30791,1.1835417
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation,-54.431183,-19.255995
59549,Shelter (2007),Drama,17.322453,-39.927055
175,Kids (1995),Drama,37.945866,-12.843256
71535,Zombieland (2009),Comedy,-21.486486,6.0231028
117109,Too Many Cooks (2014),Horror,25.610188,42.33106
728,Cold Comfort Farm (1995),Comedy,19.603268,-29.404247
127114,The End of the Tour (2015),Drama,20.736542,19.138655
134796,Bitter Lake (2015),Documentary,14.099687,40.43472
172585,Karlson Returns (1970),Adventure,-42.434658,-29.68224
109313,Chouchou (2003),Comedy,15.534169,-41.82869
1614,In & Out (1997),Comedy,21.39782,-39.530502
6983,Jane Eyre (1944),Drama,27.103207,-20.12353
5266,Panic Room (2002),Crime,41.20703,-12.732507
63131,Role Models (2008),Comedy,10.371364,12.044092
4014,Chocolat (2000),Comedy,27.232,-1.4919078
58964,Inside (À l'intérieur) (2007),Horror,-17.18201,-1.9320996
1105,Children of the Corn IV: The Gathering (1996),Horror,-24.20978,-0.6488029
6957,Bad Santa (2003),Drama,-0.41670159,-52.517025
1219,Psycho (1960),Horror,-15.4817915,-6.290306
5288,"Atomic Cafe, The (1982)",Documentary,4.2931314,40.30286
5447,Sunshine State (2002),Drama,13.590804,-12.595587
100083,Movie 43 (2013),Comedy,6.0044017,24.430454
2301,History of the World: Part I (1981),Comedy,33.388966,-22.826225
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama,-5.4980016,-45.127003
135436,The Secret Life of Pets (2016),Adventure,-42.496155,-20.695913
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation,5.4051,39.591778
57,Home for the Holidays (1995),Comedy,18.41146,-25.025274
1686,Red Corner (1997),Crime,-4.3132563,-2.4432168
84273,Zeitgeist: Moving Forward (2011),Documentary,16.369205,35.82772
3179,Angela's Ashes (1999),Drama,28.092773,23.198881
4816,Zoolander (2001),Comedy,10.994368,-39.73855
2104,Tex (1982),Drama,33.16401,16.964352
42002,"Producers, The (2005)",Comedy,36.432346,-28.787497
81229,Red (2010),Action,-16.835348,23.21337
6942,Love Actually (2003),Comedy,23.131983,-8.587837
2557,I Stand Alone (Seul contre tous) (1998),Drama,-3.0626063,-39.666466
78316,Letters to Juliet (2010),Comedy,8.531348,-23.14668
21,Get Shorty (1995),Comedy,32.33345,-36.251354
3255,"League of Their Own, A (1992)",Comedy,-10.521745,35.186996
144478,"Sex, Drugs & Taxation (2013)",Comedy,20.038244,21.681639
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Drama,-42.531536,-34.428776
8337,"Caine Mutiny, The (1954)",Drama,-9.789221,37.844215
73017,Sherlock Holmes (2009),Adventure,-32.945988,-36.394672
5048,Snow Dogs (2002),Comedy,-34.7647,-24.072344
1499,Anaconda (1997),Adventure,-20.235153,-3.8582907
2669,Pork Chop Hill (1959),Drama,-7.3477354,41.136578
78142,Baarìa (2009),Drama,-3.4454322,29.067514
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action,-42.24074,9.672511
2478,¡Three Amigos! (1986),Comedy,-55.00272,-2.3477528
7381,"Whole Ten Yards, The (2004)",Comedy,1.9570293,14.387175
46948,Monster House (2006),Animation,-29.854782,-11.494544
5608,"Das Experiment (Experiment, The) (2001)",Drama,1.3256058,-11.995392
25865,"Letter, The (1940)",Crime,-6.2032795,-12.167755
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy,7.526329,31.788485
71211,"Informant!, The (2009)",Drama,4.753634,-12.68715
99145,"Impossible, The (Imposible, Lo) (2012)",Drama,-13.36415,17.728544
7143,"Last Samurai, The (2003)",Drama,-34.250477,34.12887
71970,"Princess and the Pirate, The (1944)",Comedy,19.810083,-24.678167
69140,Sweeney Todd (2006),Drama,-13.943526,2.824543
4677,Turner & Hooch (1989),Action,-11.19603,-30.315926
6790,Avalon (2001),Action,-22.109924,16.617388
5493,In Like Flint (1967),Action,-42.9869,1.2657298
8044,I Am a Fugitive from a Chain Gang (1932),Drama,-1.2865266,-11.759844
7789,"11'09""01 - September 11 (2002)",Drama,14.5371,-11.963807
67618,Strictly Sexual (2008),Drama,8.7759905,12.229123
4298,Rififi (Du rififi chez les hommes) (1955),Crime,-5.762768,-39.978645
8167,Captain Blood (1935),Adventure,-14.234017,39.547615
1975,Friday the 13th Part 2 (1981),Horror,-18.138285,-9.15637
2570,"Walk on the Moon, A (1999)",Drama,39.579216,9.453924
2334,"Siege, The (1998)",Drama,-9.533656,3.9859016
4495,Crossing Delancey (1988),Comedy,15.868042,-23.76773
7141,My Flesh and Blood (2003),Documentary,18.402788,38.3437
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action,-66.603745,5.3567963
86347,Louis C.K.: Chewed Up (2008),Comedy,30.313482,34.09879
1810,Primary Colors (1998),Drama,-18.466827,32.806866
104944,Short Term 12 (2013),Drama,11.232016,19.256126
4448,"Score, The (2001)",Action,7.424293,-40.541016
3117,Ride with the Devil (1999),Drama,-5.4295907,45.107056
7450,Laws of Attraction (2004),Comedy,27.925194,21.818125
2387,Very Bad Things (1998),Comedy,5.7699885,-14.623682
3617,Road Trip (2000),Comedy,1.9498158,-22.92847
2739,"Color Purple, The (1985)",Drama,21.5184,-23.87553
7943,"Killers, The (1946)",Crime,-7.523929,-12.832399
113378,"Giver, The (2014)",Drama,-30.702648,14.944243
951,His Girl Friday (1940),Comedy,31.132282,-26.382626
25834,Captains Courageous (1937),Adventure,-3.5360827,20.00454
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy,-4.0657725,35.075264
1292,Being There (1979),Comedy,-16.825266,31.708065
7757,Jason and the Argonauts (1963),Adventure,-41.348053,-6.0611715
94985,Get the Gringo (2012),Action,-1.1896839,-10.648674
2692,Run Lola Run (Lola rennt) (1998),Action,-8.145614,-5.9436846
255,"Jerky Boys, The (1995)",Comedy,38.169834,-12.438113
5357,Iron Will (1994),Adventure,-21.489237,-28.086748
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy,66.622696,-12.119256
55156,"Unreasonable Man, An (2006)",Documentary,12.256767,39.740845
555,True Romance (1993),Action,-8.964274,-25.569933
7015,Only the Lonely (1991),Comedy,27.503824,-21.23819
4833,"Changeling, The (1980)",Horror,-22.833868,-7.40392
163925,"Wings, Legs and Tails (1986)",Animation,-43.696606,-31.976557
69757,(500) Days of Summer (2009),Comedy,7.8474445,-11.425489
3942,Sorority House Massacre II (1990),Comedy,-27.172056,-10.672344
62155,Nick and Norah's Infinite Playlist (2008),Comedy,7.5314264,13.186162
23,Assassins (1995),Action,-20.844765,23.036877
155659,Florence Foster Jenkins (2016),Comedy,43.261032,-19.571041
5637,Flirting (1991),Drama,32.056396,20.078444
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,-2.3218334,30.567318
59421,What Happens in Vegas... (2008),Comedy,6.9878807,-15.496873
2518,Night Shift (1982),Comedy,41.56734,-32.740665
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,-65.75035,2.3729582
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy,15.81249,-16.9531
1884,Fear and Loathing in Las Vegas (1998),Adventure,6.3456736,-15.855508
48520,Employee of the Month (2006),Comedy,17.535728,0.766365
1184,Mediterraneo (1991),Comedy,-9.34016,32.743237
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,16.181921,38.085163
2297,What Dreams May Come (1998),Drama,20.202585,-0.63405854
2360,"Celebration, The (Festen) (1998)",Drama,15.521172,9.539579
3827,Space Cowboys (2000),Action,-39.893677,12.791356
78772,"Twilight Saga: Eclipse, The (2010)",Adventure,-31.827965,26.78497
4020,"Gift, The (2000)",Horror,12.955116,-17.701822
89492,Moneyball (2011),Drama,18.817741,23.271544
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,7.7559457,1.564911
47894,"Wind That Shakes the Barley, The (2006)",Drama,28.075489,24.92501
7096,Rivers and Tides (2001),Documentary,14.837587,41.37955
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama,3.5484202,-1.3079823
1121,Glory Daze (1995),Comedy,16.405622,-31.74398
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama,11.472801,-14.617089
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy,-4.9492893,-41.919796
109853,Barefoot (2014),Comedy,20.591866,-17.768875
26122,Onibaba (1964),Horror,-38.05266,32.975487
7303,The Diary of Anne Frank (1959),Drama,-5.312143,38.884796
123,Chungking Express (Chung Hing sam lam) (1994),Drama,-69.72812,7.281307
1090,Platoon (1986),Drama,-9.984236,41.754906
3501,Murphy's Romance (1985),Comedy,29.173317,-1.0339878
442,Demolition Man (1993),Crime,-26.061764,18.886414
6545,I Capture the Castle (2003),Drama,6.860665,7.1046677
133867,Barely Lethal (2015),Action,44.188488,18.818619
72,Kicking and Screaming (1995),Comedy,16.064201,-31.833473
53355,Sun Alley (Sonnenallee) (1999),Comedy,2.4781501,-0.0830442
7071,"Woman Under the Influence, A (1974)",Drama,-4.2079363,-24.61304
40614,Derailed (2005),Drama,5.3649373,9.227799
542,Son in Law (1993),Comedy,13.768258,-25.412594
64231,Punisher: War Zone (2008),Action,-7.110079,2.3871355
3341,Born Yesterday (1950),Comedy,32.642647,-27.314808
136864,Batman v Superman: Dawn of Justice (2016),Action,-50.792763,13.879133
111113,Neighbors (2014),Comedy,-28.341784,-13.076182
5341,Lenny (1974),Drama,27.4717,10.878377
5444,Lilo & Stitch (2002),Animation,-36.15723,5.756121
444,Even Cowgirls Get the Blues (1993),Comedy,11.128676,-33.531178
88810,"Help, The (2011)",Drama,21.77421,-19.780695
2025,Lolita (1997),Drama,13.117852,2.0720093
93363,John Carter (2012),Action,-36.56338,9.669112
69844,Harry Potter and the Half-Blood Prince (2009),Adventure,-26.39333,43.636234
72605,Brothers (2009),Drama,-1.3554322,3.9880745
3728,One False Move (1992),Crime,-10.668072,-4.5672493
3097,"Shop Around the Corner, The (1940)",Comedy,33.90122,-33.489323
64957,"Curious Case of Benjamin Button, The (2008)",Drama,12.238051,8.56146
539,Sleepless in Seattle (1993),Comedy,58.562035,-5.0272894
5915,Victory (a.k.a. Escape to Victory) (1981),Drama,-7.339104,35.78473
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama,-8.014716,-14.184681
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror,-22.591875,7.4172645
39231,Elizabethtown (2005),Comedy,17.367157,-3.6716766
27369,Daria: Is It Fall Yet? (2000),Animation,-55.325752,-19.939081
5449,Mr. Deeds (2002),Comedy,40.998505,-17.994219
97752,Cloud Atlas (2012),Drama,-29.728422,17.150734
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Action,-31.810997,36.771168
4776,Training Day (2001),Action,-10.182838,-23.162498
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Drama,-66.623924,4.265722
5745,"Four Seasons, The (1981)",Comedy,43.672726,-15.3095255
581,"Celluloid Closet, The (1995)",Documentary,13.591277,35.62378
5072,Metropolis (2001),Animation,-39.597282,23.228622
1374,Star Trek II: The Wrath of Khan (1982),Action,-41.679695,14.292391
60030,Spiral (2007),Drama,-13.844783,3.9749365
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama,3.745759,-1.3359656
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy,18.736418,-12.398556
932,"Affair to Remember, An (1957)",Drama,34.318344,-20.599493
122892,Avengers: Age of Ultron (2015),Action,-48.48481,11.355505
42730,Glory Road (2006),Drama,16.939983,19.511591
95105,Madagascar 3: Europe's Most Wanted (2012),Animation,-47.103527,-16.100197
73042,Alvin and the Chipmunks: The Squeakquel (2009),Comedy,-48.049927,-11.967172
3410,Soft Fruit (1999),Comedy,17.16598,-19.238184
91653,We Bought a Zoo (2011),Drama,3.1140826,19.997576
3614,Honeymoon in Vegas (1992),Comedy,23.095034,-33.94115
1393,Jerry Maguire (1996),Comedy,36.524155,-3.1534903
2485,She's All That (1999),Comedy,41.84893,17.49598
3963,"Unsinkable Molly Brown, The (1964)",Comedy,36.11427,-31.172045
81537,Due Date (2010),Comedy,8.887367,-8.402176
1458,Touch (1997),Comedy,22.918184,-38.45846
